t_accept,t_incorrect,t2_safe,n,n_acceptable,n_uncertain,n_incorrect,coverage,abstention_rate,acceptable_precision,accepted_correct,accepted_incorrect,incorrect_precision,flagged_incorrect,flagged_correct,incorrect_recall_of_all,selective_error,false_acceptance_among_accepted,false_rejection_among_flagged,speakers_with_any_decision,speakers_with_5plus
0.06,0.23,False,1424,5,1399,20,0.0175561797752809,0.9824438202247191,0.8,4,1,0.4,8,12,0.03319502074688797,0.52,0.2,0.6,12,2
0.06,0.23,True,1424,5,1402,17,0.01544943820224719,0.9845505617977528,0.8,4,1,0.4117647058823529,7,10,0.029045643153526972,0.5,0.2,0.5882352941176471,11,2
0.06,0.24,False,1424,5,1405,14,0.013342696629213483,0.9866573033707865,0.8,4,1,0.42857142857142855,6,8,0.024896265560165973,0.47368421052631576,0.2,0.5714285714285714,9,2
0.06,0.24,True,1424,5,1406,13,0.012640449438202247,0.9873595505617978,0.8,4,1,0.38461538461538464,5,8,0.02074688796680498,0.5,0.2,0.6153846153846154,9,1
0.06,0.25,False,1424,5,1406,13,0.012640449438202247,0.9873595505617978,0.8,4,1,0.46153846153846156,6,7,0.024896265560165973,0.4444444444444444,0.2,0.5384615384615384,9,2
0.06,0.25,True,1424,5,1407,12,0.011938202247191011,0.988061797752809,0.8,4,1,0.4166666666666667,5,7,0.02074688796680498,0.47058823529411764,0.2,0.5833333333333334,9,1
0.06,0.26,False,1424,5,1410,9,0.009831460674157303,0.9901685393258427,0.8,4,1,0.3333333333333333,3,6,0.012448132780082987,0.5,0.2,0.6666666666666666,8,1
0.06,0.26,True,1424,5,1410,9,0.009831460674157303,0.9901685393258427,0.8,4,1,0.3333333333333333,3,6,0.012448132780082987,0.5,0.2,0.6666666666666666,8,1
0.06,0.27,False,1424,5,1413,6,0.007724719101123595,0.9922752808988764,0.8,4,1,0.3333333333333333,2,4,0.008298755186721992,0.45454545454545453,0.2,0.6666666666666666,6,0
0.06,0.27,True,1424,5,1413,6,0.007724719101123595,0.9922752808988764,0.8,4,1,0.3333333333333333,2,4,0.008298755186721992,0.45454545454545453,0.2,0.6666666666666666,6,0
0.06,0.28,False,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.28,True,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.29,False,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.29,True,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.3,False,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.3,True,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.31,False,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.31,True,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.32,False,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.32,True,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.33,False,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.33,True,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.34,False,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.34,True,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.35,False,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.35,True,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.36,False,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.36,True,1424,5,1414,5,0.007022471910112359,0.9929775280898876,0.8,4,1,0.2,1,4,0.004149377593360996,0.5,0.2,0.8,6,0
0.06,0.37,False,1424,5,1416,3,0.0056179775280898875,0.9943820224719101,0.8,4,1,0.3333333333333333,1,2,0.004149377593360996,0.375,0.2,0.6666666666666666,6,0
0.06,0.37,True,1424,5,1416,3,0.0056179775280898875,0.9943820224719101,0.8,4,1,0.3333333333333333,1,2,0.004149377593360996,0.375,0.2,0.6666666666666666,6,0
0.06,0.38,False,1424,5,1416,3,0.0056179775280898875,0.9943820224719101,0.8,4,1,0.3333333333333333,1,2,0.004149377593360996,0.375,0.2,0.6666666666666666,6,0
0.06,0.38,True,1424,5,1416,3,0.0056179775280898875,0.9943820224719101,0.8,4,1,0.3333333333333333,1,2,0.004149377593360996,0.375,0.2,0.6666666666666666,6,0
0.06,0.39,False,1424,5,1416,3,0.0056179775280898875,0.9943820224719101,0.8,4,1,0.3333333333333333,1,2,0.004149377593360996,0.375,0.2,0.6666666666666666,6,0
0.06,0.39,True,1424,5,1416,3,0.0056179775280898875,0.9943820224719101,0.8,4,1,0.3333333333333333,1,2,0.004149377593360996,0.375,0.2,0.6666666666666666,6,0
0.06,0.4,False,1424,5,1416,3,0.0056179775280898875,0.9943820224719101,0.8,4,1,0.3333333333333333,1,2,0.004149377593360996,0.375,0.2,0.6666666666666666,6,0
0.06,0.4,True,1424,5,1416,3,0.0056179775280898875,0.9943820224719101,0.8,4,1,0.3333333333333333,1,2,0.004149377593360996,0.375,0.2,0.6666666666666666,6,0
0.06,0.41,False,1424,5,1417,2,0.0049157303370786515,0.9950842696629213,0.8,4,1,0.0,0,2,0.0,0.42857142857142855,0.2,1.0,5,0
0.06,0.41,True,1424,5,1417,2,0.0049157303370786515,0.9950842696629213,0.8,4,1,0.0,0,2,0.0,0.42857142857142855,0.2,1.0,5,0
0.06,0.42,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.42,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.43,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.43,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.44,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.44,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.45,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.45,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.46,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.46,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.47,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.47,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.48,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.48,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.49,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.49,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.5,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.5,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.51,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.51,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.52,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.52,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.53,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.53,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.54,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.54,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.55,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.55,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.56,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.56,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.57,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.57,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.58,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.58,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.59,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.59,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.6,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.6,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.61,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.61,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.62,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.62,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.63,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.63,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.64,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.64,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.65,False,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.65,True,1424,5,1418,1,0.004213483146067416,0.9957865168539326,0.8,4,1,0.0,0,1,0.0,0.3333333333333333,0.2,1.0,5,0
0.06,0.66,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.66,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.67,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.67,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.68,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.68,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.69,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.69,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.7,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.7,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.71,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.71,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.72,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.72,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.73,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.73,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.74,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.74,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.75,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.75,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.76,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.76,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.77,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.77,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.78,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.78,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.79,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.79,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.8,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.8,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.81,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.81,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.82,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.82,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.83,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.83,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.84,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.84,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.85,False,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.06,0.85,True,1424,5,1419,0,0.0035112359550561797,0.9964887640449438,0.8,4,1,nan,0,0,0.0,0.2,0.2,nan,4,0
0.07,0.2,False,1424,10,1326,88,0.06882022471910113,0.9311797752808989,0.7,7,3,0.2159090909090909,19,69,0.07883817427385892,0.7346938775510204,0.3,0.7840909090909091,17,7
0.07,0.2,True,1424,10,1354,60,0.04915730337078652,0.9508426966292135,0.7,7,3,0.2833333333333333,17,43,0.07053941908713693,0.6571428571428571,0.3,0.7166666666666667,17,6
0.07,0.21,False,1424,10,1381,33,0.030196629213483147,0.9698033707865169,0.7,7,3,0.3333333333333333,11,22,0.04564315352697095,0.5813953488372093,0.3,0.6666666666666666,15,3
0.07,0.21,True,1424,10,1387,27,0.02598314606741573,0.9740168539325843,0.7,7,3,0.37037037037037035,10,17,0.04149377593360996,0.5405405405405406,0.3,0.6296296296296297,14,3
0.07,0.22,False,1424,10,1390,24,0.023876404494382022,0.976123595505618,0.7,7,3,0.4166666666666667,10,14,0.04149377593360996,0.5,0.3,0.5833333333333334,13,2
0.07,0.22,True,1424,10,1393,21,0.021769662921348316,0.9782303370786517,0.7,7,3,0.42857142857142855,9,12,0.03734439834024896,0.4838709677419355,0.3,0.5714285714285714,13,2
0.07,0.23,False,1424,10,1394,20,0.021067415730337078,0.9789325842696629,0.7,7,3,0.4,8,12,0.03319502074688797,0.5,0.3,0.6,13,2
0.07,0.23,True,1424,10,1397,17,0.018960674157303372,0.9810393258426966,0.7,7,3,0.4117647058823529,7,10,0.029045643153526972,0.48148148148148145,0.3,0.5882352941176471,12,2
0.07,0.24,False,1424,10,1400,14,0.016853932584269662,0.9831460674157303,0.7,7,3,0.42857142857142855,6,8,0.024896265560165973,0.4583333333333333,0.3,0.5714285714285714,10,2
0.07,0.24,True,1424,10,1401,13,0.016151685393258428,0.9838483146067416,0.7,7,3,0.38461538461538464,5,8,0.02074688796680498,0.4782608695652174,0.3,0.6153846153846154,10,2
0.07,0.25,False,1424,10,1401,13,0.016151685393258428,0.9838483146067416,0.7,7,3,0.46153846153846156,6,7,0.024896265560165973,0.43478260869565216,0.3,0.5384615384615384,10,2
0.07,0.25,True,1424,10,1402,12,0.01544943820224719,0.9845505617977528,0.7,7,3,0.4166666666666667,5,7,0.02074688796680498,0.45454545454545453,0.3,0.5833333333333334,10,2
0.07,0.26,False,1424,10,1405,9,0.013342696629213483,0.9866573033707865,0.7,7,3,0.3333333333333333,3,6,0.012448132780082987,0.47368421052631576,0.3,0.6666666666666666,9,2
0.07,0.26,True,1424,10,1405,9,0.013342696629213483,0.9866573033707865,0.7,7,3,0.3333333333333333,3,6,0.012448132780082987,0.47368421052631576,0.3,0.6666666666666666,9,2
0.07,0.27,False,1424,10,1408,6,0.011235955056179775,0.9887640449438202,0.7,7,3,0.3333333333333333,2,4,0.008298755186721992,0.4375,0.3,0.6666666666666666,7,1
0.07,0.27,True,1424,10,1408,6,0.011235955056179775,0.9887640449438202,0.7,7,3,0.3333333333333333,2,4,0.008298755186721992,0.4375,0.3,0.6666666666666666,7,1
0.07,0.28,False,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.28,True,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.29,False,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.29,True,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.3,False,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.3,True,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.31,False,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.31,True,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.32,False,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.32,True,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.33,False,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.33,True,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.34,False,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.34,True,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.35,False,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.35,True,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.36,False,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.36,True,1424,10,1409,5,0.010533707865168539,0.9894662921348315,0.7,7,3,0.2,1,4,0.004149377593360996,0.4666666666666667,0.3,0.8,7,0
0.07,0.37,False,1424,10,1411,3,0.009129213483146067,0.9908707865168539,0.7,7,3,0.3333333333333333,1,2,0.004149377593360996,0.38461538461538464,0.3,0.6666666666666666,7,0
0.07,0.37,True,1424,10,1411,3,0.009129213483146067,0.9908707865168539,0.7,7,3,0.3333333333333333,1,2,0.004149377593360996,0.38461538461538464,0.3,0.6666666666666666,7,0
0.07,0.38,False,1424,10,1411,3,0.009129213483146067,0.9908707865168539,0.7,7,3,0.3333333333333333,1,2,0.004149377593360996,0.38461538461538464,0.3,0.6666666666666666,7,0
0.07,0.38,True,1424,10,1411,3,0.009129213483146067,0.9908707865168539,0.7,7,3,0.3333333333333333,1,2,0.004149377593360996,0.38461538461538464,0.3,0.6666666666666666,7,0
0.07,0.39,False,1424,10,1411,3,0.009129213483146067,0.9908707865168539,0.7,7,3,0.3333333333333333,1,2,0.004149377593360996,0.38461538461538464,0.3,0.6666666666666666,7,0
0.07,0.39,True,1424,10,1411,3,0.009129213483146067,0.9908707865168539,0.7,7,3,0.3333333333333333,1,2,0.004149377593360996,0.38461538461538464,0.3,0.6666666666666666,7,0
0.07,0.4,False,1424,10,1411,3,0.009129213483146067,0.9908707865168539,0.7,7,3,0.3333333333333333,1,2,0.004149377593360996,0.38461538461538464,0.3,0.6666666666666666,7,0
0.07,0.4,True,1424,10,1411,3,0.009129213483146067,0.9908707865168539,0.7,7,3,0.3333333333333333,1,2,0.004149377593360996,0.38461538461538464,0.3,0.6666666666666666,7,0
0.07,0.41,False,1424,10,1412,2,0.008426966292134831,0.9915730337078652,0.7,7,3,0.0,0,2,0.0,0.4166666666666667,0.3,1.0,6,0
0.07,0.41,True,1424,10,1412,2,0.008426966292134831,0.9915730337078652,0.7,7,3,0.0,0,2,0.0,0.4166666666666667,0.3,1.0,6,0
